iter	Logloss
0	0.6041544772
1	0.5206844635
2	0.4510924503
3	0.3518030953
4	0.2758910843
5	0.2208665984
6	0.1787541788
7	0.1465044508
8	0.1229670567
9	0.1049877179
10	0.09129095157
11	0.08111339994
12	0.0733646346
13	0.06750710936
14	0.06293611371
15	0.05942673754
16	0.05644051738
17	0.05420010673
18	0.05233982953
19	0.0507789138
20	0.04945425291
21	0.04839213394
22	0.04755290065
23	0.04681705464
24	0.04622081946
25	0.04567766551
26	0.04520004529
27	0.04481409886
28	0.04448398114
29	0.04418054255
30	0.04390652601
31	0.04358545322
32	0.0433554066
33	0.04325306152
34	0.04308716794
35	0.0429167493
36	0.04277490057
37	0.04260591785
38	0.0425062052
39	0.04241453925
40	0.04232204758
41	0.04225092578
42	0.04217835142
43	0.04210518641
44	0.04203737622
45	0.04199919593
46	0.04194789545
47	0.04184887437
48	0.04179698548
49	0.04172870091
50	0.0416894111
51	0.04165788418
52	0.04161342647
53	0.04157472128
54	0.04152033047
55	0.04149255589
56	0.04144361213
57	0.04140838532
58	0.04136664233
59	0.04135189055
60	0.04131169977
61	0.04128429989
62	0.0412600863
63	0.04124105533
64	0.04122535609
65	0.04120385569
66	0.04118512733
67	0.04116970987
68	0.04114744719
69	0.0411273332
70	0.04109334718
71	0.04107437017
72	0.04105609216
73	0.04104345483
74	0.04100251579
75	0.04099503972
76	0.04098513568
77	0.04097046764
78	0.04095071748
79	0.04092540378
80	0.04091855398
81	0.04091063856
82	0.04090008398
83	0.04088397641
84	0.04087146591
85	0.04085645554
86	0.04083390307
87	0.04082560759
88	0.04080075371
89	0.04077144494
90	0.04074118204
91	0.04072592403
92	0.04069227764
93	0.04067727123
94	0.04067155561
95	0.04065622305
96	0.04064333894
97	0.04062964096
98	0.040601347
99	0.04059088242
100	0.04057951915
101	0.04056273756
102	0.04055883437
103	0.04053101027
104	0.04050678629
105	0.04049314286
106	0.04048282279
107	0.04046072934
108	0.04045472877
109	0.04043285666
110	0.04041192251
111	0.04039884195
112	0.04038990406
113	0.04038487259
114	0.04037505561
115	0.04036024255
116	0.04033994215
117	0.04032876198
118	0.04031825941
119	0.04030714265
120	0.04028791204
121	0.04027884401
122	0.04026271002
123	0.0402570544
124	0.0402499612
125	0.0402404392
126	0.04023057822
127	0.04021583068
128	0.04020969949
129	0.0402055001
130	0.04019009971
131	0.04018302993
132	0.04017207178
133	0.04016761249
134	0.04015839265
135	0.04015097903
136	0.04014048171
137	0.04013106462
138	0.0401251719
139	0.04011875219
140	0.04011327663
141	0.0401041669
142	0.04009624374
143	0.04009060186
144	0.04008626726
145	0.04007669607
146	0.04006896147
147	0.04006024077
148	0.04005036591
149	0.04004762568
150	0.0400376745
151	0.04003151818
152	0.04002426595
153	0.04001409525
154	0.04000858915
155	0.04000523762
156	0.03999734008
157	0.03999369776
158	0.03998542505
159	0.03997933977
160	0.03997236656
161	0.03995940135
162	0.03995326503
163	0.03994693505
164	0.03993952453
165	0.03991881719
166	0.03991055074
167	0.03990159627
168	0.03989631175
169	0.03988930774
170	0.03987851827
171	0.03987067813
172	0.03986288194
173	0.03985735176
174	0.03985072931
175	0.03984383898
176	0.03983499031
177	0.0398290594
178	0.03982202044
179	0.03981457614
180	0.03980813428
181	0.03980232715
182	0.0397988173
183	0.03979081317
184	0.03978246585
185	0.03977724308
186	0.03976897903
187	0.03976501729
188	0.03976004688
189	0.03975857638
190	0.03975373503
191	0.03974593197
192	0.03974018922
193	0.0397352136
194	0.03973156977
195	0.03972918593
196	0.0397221209
197	0.03971184674
198	0.03970380361
199	0.03969958215
